VENDOR,VENDOR_PRODUCT,VENDOR_SKU,CW_SKU,SKU_MATCH_KEY,MAPPING_NOTES,CONTRACT_COST_RATE,CW_RETAIL_RATE
Auvik,RM - ASM - 250 - Committed,RM - ASM - 250 - Committed,,AUVIK_CMS_ASM,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,1.05,
Auvik,Licenses,Licenses,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,COANM-1 Additional Billable Devices,COANM-1 Additional Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,9.19,
Auvik,COANM-2 Committed Billable Devices,COANM-2 Committed Billable Devices,CULCSAS10071801M0100,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,Auvik SaaS Management Evergreen,Auvik SaaS Management Evergreen,,AUVIK_CW_ASM,Generated from AUVIK_USAGE product text,1.26,
Auvik,EPRM-ANM-10 Auvik Essentials -- Committed,EPRM-ANM-10 Auvik Essentials -- Committed,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,10.5,
Auvik,COANM-1 Committed Billable Devices,COANM-1 Committed Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,9.19,
Auvik,COANM-5 Additional Performance Add-Ons,COANM-5 Additional Performance Add-Ons,,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,3.515,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CWANNMM0,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,Billable Devices,Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,8.97,
Auvik,ERM-ANM-500 Auvik Essentials -- Overage,ERM-ANM-500 Auvik Essentials,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,Auvik Essentials,Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ANM Essentials,ANM Essentials,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,7.35,
Auvik,ConnectWise RMM Networks Package MSP 1500 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 1500 (Recurring)Fixed Price,CULCSAS10072301M1500,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise RMM Networks Package MSP 750 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 750 (Usage)AdditionalCharge -- Overage,CULCSAAS100712P00750,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise RMM Networks Package MSP 1000 (Usage)Performance,ConnectWise RMM Networks Package MSP 1000 (Usage)Performance,CULCSAAS100713P10000,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,ERM-ANM-100 Auvik Essentials -- Overage,ERM-ANM-100 Auvik Essentials -- Overage,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,7.35,
Auvik,ANM Performance Add-Ons,ANM Performance Add-Ons,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,3.5,
Auvik,Auvik ASM - Standard - Committed,Auvik ASM - Standard - Committed,CW-AUVIK-MRM-ASM,AUVIK_CW_ASM,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-3 Additional Performance Add-Ons,COANM-3 Additional Performance Add-Ons,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,4.48,
Auvik,EPRM-ANM-500 Auvik Essentials -- Committed,EPRM-ANM-500 Auvik Essentials -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,5.74,
Auvik,CWANM-0 Committed Billable Devices,CWANM-0 Committed Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,ERM-ANM-75 Auvik Essentials -- Committed,ERM-ANM-75 Auvik Essentials -- Committed,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,8.65,
Auvik,"Auvik Essentials NMM, 40-99 Tier -- Proration","Auvik Essentials NMM, 40-99 Tier -- Proration",CWANNMM1,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Auvik 500 Network Monitoring and Management,Auvik 500 Network Monitoring and Management,AVNMM500,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Auvik SaaS Application Management -- Proration,Auvik SaaS Application Management -- Proration,SRM-SAM-MSP,AUVIK_CW_ASM,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-1000 Auvik Performance Add On,PARM-ANM-1000 Auvik Performance Add On,,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,1.76,
Auvik,PARM-ANM-750 Auvik Performance Add On -- Overage,PARM-ANM-750 Auvik Performance Add On -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,2.77,
Auvik,ConnectWise RMM Networks Package MSP 175 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 175 (Recurring)Fixed Price,CULCSAS10071901M0175,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Command for Network Package MSP 100 (Usage)AdditionalCharge -- Overage,Command for Network Package MSP 100 (Usage)AdditionalCharge -- Overage,CULCSAAS100708P00100,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ANM Essentials Evergreen,ANM Essentials Evergreen,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,8.97,
Auvik,ERM-ANM-75 Auvik Essentials -- Overage,ERM-ANM-75 Auvik Essentials -- Overage,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,8.645,
Auvik,COANM-4 Committed Billable Devices,COANM-4 Committed Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,PARM-ANM-40 Auvik Performance Add On,PARM-ANM-40 Auvik Performance Add On,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,6.25,
Auvik,ANM Essentials,ANM Essentials,CULCSAS10072101M0750,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,PRM-ANM-40 Auvik Performance -- Overage,PRM-ANM-40 Auvik Performance -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,15.44,
Auvik,"Auvik Essentials NMM, 100-174 Tier","Auvik Essentials NMM, 100-174 Tier",CWANNMM2,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise Invent Billing for Auvik Networks,ConnectWise Invent Billing for Auvik Networks,AUVIK-INVENT-BILLING,AUVIK_CW_ASM,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-750 Auvik Performance Add On,PARM-ANM-750 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,2.77,
Auvik,PRM-ANM-100 Auvik Performance -- Committed,PRM-ANM-100 Auvik Performance,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,10.66,
Auvik,RM - ASM - 100 - Overage,RM - ASM - 100 - Overage,,AUVIK_CMS_ASM,Generated from AUVIK_USAGE product text,1.5775,
Auvik,ConnectWise RMM Networks Package MSP 40 (Usage)Performance,ConnectWise RMM Networks Package MSP 40 (Usage)Performance,CULCSAAS100707P00040,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-100 Auvik Performance Add On -- Overage,PARM-ANM-100 Auvik Performance Add On -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,5.46,
Auvik,PARM-ANM-40 Auvik Performance Add On,PARM-ANM-40 Auvik Performance Add On,,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,6.25,
Auvik,ERM-ANM-250 Auvik Essentials -- Committed,ERM-ANM-250 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,CWANM-1 Committed Performance Add-Ons,CWANM-1 Committed Performance Add-Ons,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,5.71,
Auvik,CWANM-2 Committed Performance Add-Ons,CWANM-2 Committed Performance Add-Ons,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.66,
Auvik,Performance Add-On - Promo,Performance Add-On - Promo,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,,
Auvik,Overage - ANM Essentials,ANM Essentials,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,Auvik MSP Monthly Plan Fee,Auvik MSP Monthly Plan Fee,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,156.8,
Auvik,PARM-ANM-250 Auvik Performance Add On -- Overage,PARM-ANM-250 Auvik Performance Add On -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,3.5,
Auvik,Licenses,Licenses,CULCSAS10071701M0040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,Overage - ANM Essentials Evergreen,ANM Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,EPRM-ANM-100 Auvik Essentials -- Committed,EPRM-ANM-100 Auvik Essentials -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,7.35,
Auvik,Auvik Performance Add-On,Auvik Performance Add-On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,ERM-ANM-500 Auvik Essentials -- Committed,ERM-ANM-500 Auvik Essentials -- Committed,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,EPRM-ANM-750 Auvik Essentials -- Committed,EPRM-ANM-750 Auvik Essentials,CULCSAS10072101M0750,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,4.76,
Auvik,"Auvik AMN - PerformanceAddOn - Committed, 1-39 Tier","Auvik AMN - PerformanceAddOn - Committed, 1-39 Tier",AVADDON10,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-10 Auvik Essentials -- Committed,EPRM-ANM-10 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,EPRM-ANM-75 Auvik Essentials -- Overage,EPRM-ANM-75 Auvik Essentials,CULCSAS10071801M0075,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.64,
Auvik,RM - ASM - 1000 - Committed,RM - ASM - 1000 - Committed,,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,0.57,
Auvik,EPRM-ANM-750 Auvik Essentials -- Overage,EPRM-ANM-750 Auvik Essentials -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.76,
Auvik,ERM-ANM-175 Auvik Essentials -- Overage,ERM-ANM-175 Auvik Essentials,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,6.3,
Auvik,ConnectWise RMM Networks Package MSP 750 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 750 (Recurring)Fixed Price,CULCSAS10072101M0750,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-40 Auvik Performance Add On -- Overage,PARM-ANM-40 Auvik Performance Add On,,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,6.25,
Auvik,RM - ASM - 100 - Committed,RM - ASM - 100 - Committed,,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,1.575,
Auvik,ConnectWise Command Networks Package MSP 10 (Recurring)Fixed Price,ConnectWise Command Networks Package MSP 10 (Recurring)Fixed Price,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,RM - ASM - 250 - Overage,RM - ASM - 250 - Overage,CW-AUVIK-MRM-ASM,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK,1.155,
Auvik,COANM-4 Committed Billable Devices,COANM-4 Committed Billable Devices,CULCSAS10072501M0250,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,Auvik Transfer - Essentials,Auvik Transfer - Essentials,3PARTYSAASAUVIKTRFMO,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-10 Auvik Essentials -- Overage,EPRM-ANM-10 Auvik Essentials -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,11.999,
Auvik,CWANM-7 Committed Billable Devices,CWANM-7 Committed Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,3.41,
Auvik,RM - ASM - 500 - Committed,RM - ASM - 500 - Committed,,AUVIK_CMS_ASM,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,0.91,
Auvik,ANM Performance Add-Ons - Evergreen,ANM Performance Add-Ons - Evergreen,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.99,
Auvik,ANM Essentials,ANM Essentials,CULCSAS10071801M0075,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,Auvik 10 Network Monitoring and Management,Auvik 10 Network Monitoring and Management,AVNMM10,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ERM-ANM-500 Auvik Essentials -- Overage,ERM-ANM-500 Auvik Essentials -- Overage,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,Usage - Licenses,Licenses,CULCSAS10071701M0040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,Overage - ANM Essentials Evergreen,ANM Essentials,CMS-EG-UMM-RMM-SAAS-10070101,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,ERM-ANM-75 Auvik Essentials -- Committed,ERM-ANM-75 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.65,
Auvik,CWANM-4 Committed Billable Devices,CWANM-4 Committed Billable Devices,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.6,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CULCSAS10072501M0250,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,ANM Full Performance - Evergreen,ANM Full Performance,CULCSAAS100711P00500,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,11.4,
Auvik,Billable Devices,Billable Devices,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.97,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CWANNMM5,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,EPRM-ANM-175 Auvik Essentials -- Committed,EPRM-ANM-175 Auvik Essentials -- Committed,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,7.38,
Auvik,"Auvik Essentials NMM, 175-249 Tier","Auvik Essentials NMM, 175-249 Tier",CWANNMM3,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ANM Performance Add-on,ANM Performance Add-on,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,3.625,
Auvik,CWANM-4 Additional Performance Add-Ons,CWANM-4 Additional Performance Add-Ons,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,3.85,
Auvik,EPRM-ANM-100 Auvik Essentials -- Overage,EPRM-ANM-100 Auvik Essentials,CULCSAS10071801M0100,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.4,
Auvik,PARM-ANM-100 Auvik Performance Add On,PARM-ANM-100 Auvik Performance Add On,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.77,
Auvik,ConnectWise Command Networks Package MSP 40 (Usage)AdditionalCharge -- Overage,ConnectWise Command Networks Package MSP 40 (Usage)AdditionalCharge -- Overage,CULCSAAS100707P00040,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-750 Auvik Performance Add On -- Overage,PARM-ANM-750 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,2.77,
Auvik,PRM-ANM-250 Auvik Performance -- Overage,PRM-ANM-250 Auvik Performance -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,8.45,
Auvik,EPRM-ANM-250 Auvik Essentials -- Overage,EPRM-ANM-250 Auvik Essentials,CULCSAS10072501M0250,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,6.72,
Auvik,PRM-ANM-100 Auvik Performance -- Committed,PRM-ANM-100 Auvik Performance -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,10.66,
Auvik,PARM-ANM-175 Auvik Performance Add On -- Overage,PARM-ANM-175 Auvik Performance Add On -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,4.04,
Auvik,CWANM-4 Additional Performance Add-Ons,CWANM-4 Additional Performance Add-Ons,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,3.85,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CULCSAS10071901M0175,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,ANM Essentials - Evergreen,ANM Essentials - Evergreen,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,9.36,
Auvik,EPRM-ANM-100 Auvik Essentials -- Committed,EPRM-ANM-100 Auvik Essentials -- Committed,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,7.35,
Auvik,ConnectWise RMM Networks Package MSP 1000 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 1000 (Recurring)Fixed Price,CULCSAS10072201M1000,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-175 Auvik Performance Add On,PARM-ANM-175 Auvik Performance Add On,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.04,
Auvik,CWANM-1 Additional Billable Devices,CWANM-1 Additional Billable Devices,CWANNMM1,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,COANM-2 Additional Billable Devices,COANM-2 Additional Billable Devices,CULCSAAS100707P00040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,CWANM-1 Committed Billable Devices,CWANM-1 Committed Billable Devices,CWANNMM2,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,Auvik Transfer - Essentials -- Proration,Auvik Transfer - Essentials -- Proration,3PARTYSAASAUVIKTRFMO,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,MSP Monthly Free Trial,MSP Monthly Free Trial,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,,
Auvik,ANM Essentials - Evergreen,ANM Essentials,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,PRM-ANM-500 Auvik Performance -- Overage,PRM-ANM-500 Auvik Performance -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,7.095,
Auvik,PARM-ANM-10 Auvik Performance Add On -- Overage,PARM-ANM-10 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,8.0,
Auvik,ConnectWise Command Networks Package MSP 250 (Recurring)Fixed Price,ConnectWise Command Networks Package MSP 250 (Recurring)Fixed Price,CULCSAS10072501M0250,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ANM Performance Add-Ons - Evergreen,ANM Performance Add-Ons,CULCSAAS100708P00100,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.99,
Auvik,Billable Devices - Additional,Billable Devices - Additional,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,,
Auvik,ANM Performance Add-on,ANM Performance Add-on,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,3.625,
Auvik,Auvik ASM - Standard - Committed (IIT) -- Proration,Auvik ASM - Standard - Committed (IIT) -- Proration,CW-AUVIK-MRM-ASM-IIT,AUVIK_CW_ASM,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-250 Auvik Performance Add On,PARM-ANM-250 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,3.33,
Auvik,CWANM-1 Additional Performance Add-Ons,CWANM-1 Additional Performance Add-Ons,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,5.71,
Auvik,ERM-ANM-100 Auvik Essentials -- Overage,ERM-ANM-100 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,COANM-5 Committed Billable Devices,COANM-5 Committed Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,5.025,
Auvik,EPRM-ANM-250 Auvik Essentials -- Committed,EPRM-ANM-250 Auvik Essentials,3PARTYSAASAUVIKTRFMO,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,6.4,
Auvik,CWANM-4 Additional Billable Devices,CWANM-4 Additional Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,5.6,
Auvik,PARM-ANM-10 Auvik Performance Add On -- Overage,PARM-ANM-10 Auvik Performance Add On,CULCSAAS100706P00010,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,8.0,
Auvik,COANM-0 Committed Billable Devices,COANM-0 Committed Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,ANM Essentials - Evergreen,ANM Essentials,AVNMM40,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,COANM-2 Additional Billable Devices,COANM-2 Additional Billable Devices,CULCSAAS100708P00100,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,Auvik Performance Addon -- Proration,Auvik Performance Addon -- Proration,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,CWANM-4 Committed Billable Devices,CWANM-4 Committed Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,5.6,
Auvik,ERM-ANM-250 Auvik Essentials -- Committed,ERM-ANM-250 Auvik Essentials,CULCSAS10072501M0250,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,ConnectWise RMM Networks Package MSP 175 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 175 (Usage)AdditionalCharge -- Overage,CULCSAAS100709P00175,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-500 Auvik Essentials -- Committed,EPRM-ANM-500 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.74,
Auvik,CWANM-5 Committed Performance Add-Ons,CWANM-5 Committed Performance Add-Ons,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,3.43,
Auvik,"Auvik Essentials NMM, 250-499 Tier","Auvik Essentials NMM, 250-499 Tier",CWANNMM4,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Overage - Auvik SaaS Management,Auvik SaaS Management,SRM-SAM-MSP,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK,,
Auvik,ANM Performance Add-Ons,ANM Performance Add-Ons,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,3.5,
Auvik,PARM-ANM-500 Auvik Performance Add On,PARM-ANM-500 Auvik Performance Add On,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,2.94,
Auvik,EPRM-ANM-10 Auvik Essentials -- Overage,EPRM-ANM-10 Auvik Essentials,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,11.999,
Auvik,ConnectWise RMM Networks Package MSP 100 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 100 (Usage)AdditionalCharge -- Overage,CULCSAAS100708P00100,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-3 Additional Billable Devices,COANM-3 Additional Billable Devices,CULCSAS10071901M0175,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,6.62,
Auvik,PRM-ANM-40 Auvik Performance -- Committed,PRM-ANM-40 Auvik Performance,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,15.44,
Auvik,EPRM-ANM-100 Auvik Essentials -- Committed,EPRM-ANM-100 Auvik Essentials,CULCSAS10071801M0100,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,PARM-ANM-175 Auvik Performance Add On,PARM-ANM-175 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.04,
Auvik,EPRM-ANM-10 Auvik Essentials -- Committed,EPRM-ANM-10 Auvik Essentials -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,10.5,
Auvik,CWANM-0 Committed Performance Add-Ons,CWANM-0 Committed Performance Add-Ons,3RDPARTYSAASPERFADON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,6.83,
Auvik,CWANM-7 Additional Billable Devices,CWANM-7 Additional Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,3.41,
Auvik,CWANM-1 Committed Billable Devices,CWANM-1 Committed Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,9.19,
